item,sku,product_name,sheet_weight_raw,sheet_weight_lb,bc_weight_lb,implied_lb_from_div16,ratio,issue_type,detail,product_id,variant_id
,HDC430-GR,Spruce & Cones Artificial Winter Holiday Wreath,,,0.0,,,zero_weight,no weight set on BigCommerce,6304,6320
,HDC439-VGR,"Holly, Pine & Berries Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,6306,6322
,HDC441-VGR,"Holly, Pine & Berries Artificial Holiday Door or Wall Tree",,,0.0,,,zero_weight,no weight set on BigCommerce,6307,6323
,HDC442-VGR,"Holly, Pine & Berries Artificial Holiday Garland",,,0.0,,,zero_weight,no weight set on BigCommerce,6308,6324
,HDD195-03,3' Norway Spruce Artificial Christmas Tree,,,0.0,,,zero_weight,no weight set on BigCommerce,5675,5405
,HDD195-05,5' Norway Spruce Artificial Christmas Tree,,,0.0,,,zero_weight,no weight set on BigCommerce,5676,5406
,HDD195-06,6' Norway Spruce Artificial Christmas Tree,,,0.0,,,zero_weight,no weight set on BigCommerce,5677,5407
,HDD209-05,5' Austrian Pine Slim Artificial Christmas Tree,,,0.0,,,zero_weight,no weight set on BigCommerce,6122,5880
,HDD209-06,6' Austrian Pine Slim Artificial Christmas Tree,,,0.0,,,zero_weight,no weight set on BigCommerce,5678,5408
,HDD209-07,7' Austrian Pine Slim Artificial Christmas Tree,,,0.0,,,zero_weight,no weight set on BigCommerce,6123,5881
,MOSS,Green Moss ( FREE ) + $0.00,,,0.0,,,zero_weight,no weight set on BigCommerce,5848,5578
,NDL,Non-Decorative Liner ( FREE )  + $0.00,,,0.0,,,zero_weight,no weight set on BigCommerce,6039,5784
,NDL-PLASTIC,Non-Decorative Liner-Plastic (No-Charge) + $0.00,,,0.0,,,zero_weight,no weight set on BigCommerce,5879,5609
,NMO,No Mounts Option - $0.00,,,0.0,,,zero_weight,no weight set on BigCommerce,5875,5605
,NOVASE,No Vase,,,0.0,,,zero_weight,no weight set on BigCommerce,6144,5925
PLA105-GR,PLA105-GR,Silver Queen Silk Floor Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5679,5409
PLA107-GR,PLA107-GR,Parlor Palm Silk Floor Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5680,5410
,PLA108-GB,Mango Silk Floor Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,5681,5411
PLA129-GB,PLA129-GB,Aspidistra & Chinese Evergreen Silk Floor Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5682,5412
PLA172-GR,PLA172-GR,Double Full Spathiphyllum Silk Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5683,5413
PLA174-GR,PLA174-GR,Double Full Silver Queen Silk Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5684,5414
PLA195-GR,PLA195-GR,Spathiphyllum Silk Floor Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5685,5415
,PLA270-NA,Cycas & Croton Silk Plant Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5686,5416
PLA288-GR,PLA288-GR,Mixed Dracaena Silk Plant Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5687,5417
PLA311-GR,PLA311-GR,Silk Ficus Bush Plant,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5688,5418
PLA320-GR,PLA320-GR,Bushy Ficus Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,6340,6362
PLA328-NA,PLA328-NA,Double Croton Silk Floor Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5689,5419
PLA330-GR,PLA330-GR,Kenwood Artificial Grass Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5690,5420
PLA341-GR,PLA341-GR,Deluxe Faux Fern Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5691,5421
PLA343-GR,PLA343-GR,Grass Plant Artificial Floor Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5692,5422
PLA350-NA,PLA350-NA,Coastal Grass Silk Planter,7,7.0,0.0,,,zero_weight,sheet expects 7lb,5693,5423
PLA352-GR,PLA352-GR,Mixed Artificial Grass Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5694,5424
,PLA358-GR,Deluxe Yucca Silk Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,6157,5942
PLA380-GR,PLA380-GR,"23"" ZZ Silk Plant",Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5696,5426
PLA381-GR,PLA381-GR,4' ZZ Silk Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5697,5427
PLA382-GR,PLA382-GR,Broad Leaf Agave Artificial Succulent Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5698,5428
PLA383-GR,PLA383-GR,Agave Americana (Medium) Artificial Succulent Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5699,5429
PLA384-GR,PLA384-GR,Agave Americana (Large) Artificial Succulent Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5700,5430
,PLA397-GR,Olive Bush Silk Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,5701,5431
PLA399-NA,PLA399-NA,Baja Agave & Echeveria Artificial Succulent Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5702,5432
,PLA408-GR,Agave Artificial Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,5703,5433
PLA425-NA,PLA425-NA,Croton Silk Floor Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5704,5434
PLA427-NA,PLA427-NA,Baja Agave Artificial Floor Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5705,5435
PLA474-GC,PLA474-GC,Double Chinese Evergreen Silk Floor Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5706,5436
PLA477-GR,PLA477-GR,3' Faux Big Leaf Fiddle Fig Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5707,5437
PLA478-GR,PLA478-GR,4' Faux Big Leaf Fiddle Fig Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5708,5438
PLA484-NA,PLA484-NA,Aspidistra & Croton Faux Floor Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5709,5439
PLA487-GR,PLA487-GR,Faux Olive Bush,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,6130,5892
PLA488-GB,PLA488-GB,Faux Mango Plant,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,6131,5893
,PLA492-NA,"Cycas, Palm & Croton Faux Foliage Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,6154,5939
PLA495-GR,PLA495-GR,Paradise Palm,8,8.0,0.0,,,zero_weight,sheet expects 8lb,6339,6361
PLB409-GR,PLB409-GR,Hanging Spider Plant Silk Foliage Planter,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5710,5440
PLB410-GR,PLB410-GR,Mixed Hanging Ferns Silk Foliage Planter,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5711,5441
PLB450-GR,PLB450-GR,Hanging String of Pearls Faux Succulent Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5712,5442
PLB452-GR,PLB452-GR,Hanging Boston Fern Silk Foliage Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5713,5443
PLB454-GR,PLB454-GR,Hanging Mini Hosta & Springerii Faux Foliage Planter,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5714,5444
PLB468-GR,PLB468-GR,Hanging Pothos Silk Foliage Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5715,5445
PLB469-GR,PLB469-GR,Hanging English Ivy Silk Foliage Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5716,5446
PLC155-GC,PLC155-GC,Courtyard Pothos Silk Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5717,5447
PLC312-GR,PLC312-GR,Chinese Evergreen & Ivy Silk Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5718,5448
PLC313-GB,PLC313-GB,Coleus & Grape Ivy Silk Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5719,5449
PLC314-GC,PLC314-GC,Pothos Silk Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5720,5450
PLC315-GR,PLC315-GR,Ivy & Silver Queen Silk Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5721,5451
PLC316-GR,PLC316-GR,English Ivy Silk Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5722,5452
,PLC334-NA,Faux Grasses & Fern Armoire Planter,,,0.0,,,zero_weight,no weight set on BigCommerce,5723,5453
PLC335-GR,PLC335-GR,Faux Kenwood Grass Armoire Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5724,5454
PLC336-GR,PLC336-GR,Faux Bermuda Grass Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5725,5455
PLC346-GR,PLC346-GR,Faux Grass Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5726,5456
PLD178-LF,PLD178-LF,Silk English Ivy in Oval Planter,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5727,5457
PLD181-LF,PLD181-LF,Silk Pothos in Oval Planter,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5728,5458
PLD205-GR,PLD205-GR,Cascading English Ivy Silk Planter,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5729,5459
PLD210-GC,PLD210-GC,Cascading Pothos Silk Planter,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5730,5460
PLD283-GR,PLD283-GR,Premier Fern Faux Foliage Planter,Weigh,,0.0,,,zero_weight,no weight set on BigCommerce,5731,5461
PLD291-GR,PLD291-GR,Palm & Ivy Armoire Silk Planter,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5732,5462
PLD292-GR,PLD292-GR,Pothos & Fittonia Armoire Silk Planter,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5733,5463
PLD293-GB,PLD293-GB,Silver King & Wandering Jew Silk Foliage Planter,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5734,5464
PLD428-GB,PLD428-GB,String of Pearls & Jade Artificial Succulent Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5735,5465
PLD429-GB,PLD429-GB,Succulent Obsession Artificial Foliage Planter,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5736,5466
PLD432-GR,PLD432-GR,Sansevieria Planter Artificial Foliage Arrangement,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5737,5467
,PLD435-GB,Coleus & Maidenhair Fern Silk Foliage Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5738,5468
,PLD436-NA,Golden Oak & Autumn Magnolia Silk Foliage Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5739,5469
PLD437-GB,PLD437-GB,Faux Succulent Planter,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5740,5470
,PLD447-GR,Baby Prickly Pear Cactus Faux Tabletop Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,5741,5471
PLD448-GR,PLD448-GR,Aloe Succulent Faux Tabletop Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5742,5472
PLD451-GR,PLD451-GR,Maidenhair Fern Silk Foliage Plant,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5743,5473
PLD455-GR,PLD455-GR,Cascading Springerii Artificial Fern Plant,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5744,5474
,PLD458-GR,Column Cactus Artificial Tabletop Succulent,,,0.0,,,zero_weight,no weight set on BigCommerce,5745,5475
,PLD461-GR,Cascading Grape Ivy Faux Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,6138,5905
,PLD464-NA,Autumn Grass Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,6313,6329
,PLD466-GR,"Sansevieria, Ficus & Fern Faux Foliage Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,5746,5476
,PLD473-GB,Agave & Cactus Faux Succulent,,,0.0,,,zero_weight,no weight set on BigCommerce,5747,5477
PLD479-GR,PLD479-GR,Mixed Ferns & Berries Faux Foliage Planter,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5748,5478
,PLD480-GR,Eucalyptus & Fittonia Faux Foliage Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5749,5479
PLD481-GR,PLD481-GR,Fern & Berry Fusion Faux Foliage Arrangement,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5750,5480
,PLD482-GR,Fiddle Leaf & Palm Faux Foliage Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5751,5481
PLD483-GR,PLD483-GR,Bird Nest Fern Faux Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5752,5482
PLD485-GC,PLD485-GC,Cascading Pothos Faux Foliage Planter,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5753,5483
,PLD486-NA,Autumn Leaves Basket Faux Fall Foliage Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,6112,5864
,PLD489-GR,ZZ Pot Faux Zamioculcas Zamiifolia Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,6132,5894
PLD490-GR,PLD490-GR,Sansevieria Faux House Plant,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,6133,5895
PLD491-GR,PLD491-GR,Mixed Foliage Masterpiece,15,15.0,0.0,,,zero_weight,sheet expects 15lb,6155,5940
PLD493-NA,PLD493-NA,Nature's  Warmth Faux Foliage Arrangement,15,15.0,0.0,,,zero_weight,sheet expects 15lb,6156,5941
,PLD494-NA,Croton & Schefflera Faux Foliage Planter,,,0.0,,,zero_weight,no weight set on BigCommerce,6309,6325
,PLD495-NA,Beautiful Face Faux Foliage Planter,,,0.0,,,zero_weight,no weight set on BigCommerce,6310,6326
,PLD499-GR,Grecian Garden Faux Foliage Face Planter,,,0.0,,,zero_weight,no weight set on BigCommerce,6311,6327
,S1004-GB,Artificial Japanese Maple Foliage Branch,,,0.0,,,zero_weight,no weight set on BigCommerce,6242,6197
,S1253,"29"" Delphinium Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6168,
,S1253-BL,"29"" Delphinium Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6168,5992
,S1253-CRWH,"29"" Delphinium Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6168,5993
,S1253-PK,"29"" Delphinium Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6168,5994
,S1253-PU,"29"" Delphinium Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6168,5995
,S1260,"27"" Artificial Rock Cress Flower Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6355,
,S1260-BL,"27"" Artificial Rock Cress Flower Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6355,6676
,S1260-WHT,"27"" Artificial Rock Cress Flower Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6355,6677
,S1276-WHT,"14"" Faux Magnolia Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6169,5996
,S1577,"21"" Silk Hydrangea Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6170,
,S1577-BRWH,"21"" Silk Hydrangea Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6170,5998
,S1577-GR,"21"" Silk Hydrangea Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6170,5999
,S1577-HBL,"21"" Silk Hydrangea Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6170,6000
,S1577-LV,"21"" Silk Hydrangea Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6170,6001
,S1577-PMKN,"21"" Silk Hydrangea Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6170,6002
,S1577-PU,"21"" Silk Hydrangea Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6170,6003
,S1773,"33"" Artificial Vanda Orchid Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6354,
,S1773-WH,"33"" Artificial Vanda Orchid Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6354,6678
,S1773-xmrd,"33"" Artificial Vanda Orchid Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6354,6679
,S1802-CHPN,"24"" Faux Tree Magnolia Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6171,6004
,S2347-GR,"22"" Artificial Pearl Grass Bush Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6172,6005
,S2865,"24"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6173,
,S2865-FU,"24"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6173,6650
,S2865-GO,"24"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6173,6651
,S2865-GR,"24"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6173,6652
,S2865-OR,"24"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6173,6653
,S2865-PK,"24"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6173,6654
,S2865-PMKN,"24"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6173,6655
,S3047-GR,"35"" Faux Bird of Paradise Leaf Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6174,6013
,S3064,"24"" Silk Calla Lily Bud Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6176,
,S3064-CR,"24"" Silk Calla Lily Bud Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6176,6016
,S3064-EP,"24"" Silk Calla Lily Bud Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6176,6017
,S3064-GR,"24"" Silk Calla Lily Bud Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6176,6018
,S3064-OR,"24"" Silk Calla Lily Bud Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6176,6019
,S3064-YE,"24"" Silk Calla Lily Bud Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6176,6020
,S3068,"33"" Artificial Lilac Flower Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6177,
,S3068-LV,"33"" Artificial Lilac Flower Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6177,6022
,S3068-WH,"33"" Artificial Lilac Flower Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6177,6023
,S3069-GR,"29"" Fall Astilbe Faux Flower Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6243,6198
,S3073,"26"" Gypsophillia Spray.",,,0.0,,,zero_weight,no weight set on BigCommerce,6244,
,S3073-BE,"26"" Gypsophillia Spray.",,,0.0,,,zero_weight,no weight set on BigCommerce,6244,6847
,S3073-GR,"26"" Gypsophillia Spray.",,,0.0,,,zero_weight,no weight set on BigCommerce,6244,6848
,S3074-GR,"11"" Artificial Phalaenopsis Orchid Foliage with Roots",,,0.0,,,zero_weight,no weight set on BigCommerce,6263,6240
,S3080,"28"" Large Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6178,
,S3080-CR,"28"" Large Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6178,6025
,S3080-EP,"28"" Large Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6178,6338
,S3080-OR,"28"" Large Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6178,6339
,S3080-YE,"28"" Large Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6178,6340
,S3081,"27"" Medium Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6179,
,S3081-CR,"27"" Medium Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6179,6030
,S3081-EP,"27"" Medium Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6179,6031
,S3081-GR,"27"" Medium Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6179,6367
,S3081-OR,"27"" Medium Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6179,6366
,S3081-YE,"27"" Medium Silk Calla Lily Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6179,6399
,S4008-GR,"40"" Artificial Fern Foliage Branch",,,0.0,,,zero_weight,no weight set on BigCommerce,6180,6035
,S4009-GR,"36"" Artificial Cycas Foliage Branch",,,0.0,,,zero_weight,no weight set on BigCommerce,6181,6036
,S4058-GR,"22"" Artificial Spiked Fern Bush Foliage",,,0.0,,,zero_weight,no weight set on BigCommerce,6357,6444
,S4059-GR,"27"" Artificial Springerii Foliage Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6182,6037
,S4061,"23.5"" Faux Fuji Mum Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6245,
,S4061-BUYE,"23.5"" Faux Fuji Mum Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6245,6660
,S4061-ORYE,"23.5"" Faux Fuji Mum Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6245,6661
,S4068-NTGR,"36"" Artificial Himalayas Grass Foliage Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6183,6038
,S4071-BR,"52"" Artificial Birch Twig Branch Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6184,6039
,S4073-GORD,"26"" Faux Crysanthemum Roblush Silk Flower Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6246,6205
,S4075,"28"" Baby Cosmos Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6247,
,S4075-LVPU,"28"" Baby Cosmos Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6247,6207
,S4075-OR,"28"" Baby Cosmos Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6247,6208
,S4077,"25"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6248,
,S4077-FU,"25"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6248,6210
,S4077-OR,"25"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6248,6211
,S4077-YE,"25"" Zinnia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6248,6212
,S4078,"27"" Silk Tulip Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6185,
,S4078-CR,"27"" Silk Tulip Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6185,6387
,S4078-PK,"27"" Silk Tulip Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6185,6388
,S4078-RD,"27"" Silk Tulip Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6185,6043
,S4078-YL,"27"" Silk Tulip Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6185,6389
,S4159-TTGR,"42"" Artificial Himalayas Grass Foliage Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6186,6045
,S4167,"35"" Artificial Phalaenopsis Orchid Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6187,
,S4167-CR,"35"" Artificial Phalaenopsis Orchid Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6187,6048
,S4167-CRPU,"35"" Artificial Phalaenopsis Orchid Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6187,6047
,S4167-FU,"35"" Artificial Phalaenopsis Orchid Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6187,6049
,S4168,"14"" Faux Berry Foliage Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6249,
,S4168-MU,"14"" Faux Berry Foliage Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6249,6214
,S4168-ORRD,"14"" Faux Berry Foliage Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6249,6215
,S4181,"29"" Faux Achillea Foliage Silk Flower Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6224,
,S4181-GR,"29"" Faux Achillea Foliage Silk Flower Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6224,6157
,S4181-RU,"29"" Faux Achillea Foliage Silk Flower Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6224,6158
,S4188-YL,"29"" Large Sunflower Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6188,6050
,S4189-YL,"29"" Medium Sunflower Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6189,6051
,S4220,"29"" Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6190,
,S4220-BLCO,"29"" Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6190,6053
,S4220-LVMV,"29"" Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6190,6054
,S4220-PK,"29"" Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6190,6055
,S4220-RD,"29"" Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6190,6056
,S4220-SMPC,"29"" Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6190,6057
,S4220-WH,"29"" Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6190,6058
,S4220-YE,"29"" Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6190,6059
,S4221,"30"" Rose Bud Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6191,
,S4221-BLCO,"30"" Rose Bud Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6191,6413
,S4221-LVMV,"30"" Rose Bud Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6191,6414
,S4221-PK,"30"" Rose Bud Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6191,6415
,S4221-RD,"30"" Rose Bud Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6191,6416
,S4221-SMPC,"30"" Rose Bud Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6191,6411
,S4221-WH,"30"" Rose Bud Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6191,6412
,S4221-YE,"30"" Rose Bud Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6191,6417
,S4275-WH,"24"" Medium Faux Magnolia Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6192,6068
,S4276-WH,"24"" Large Faux Magnolia Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6193,6069
,S4338-GR,"14"" Artificial Arroyo Pointed Pine Foliage Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6250,6216
,S4398,"29"" Blown Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6166,
,S4398-BLCO,"29"" Blown Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6166,6395
,S4398-LVMV,"29"" Blown Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6166,6398
,S4398-PK,"29"" Blown Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6166,6396
,S4398-RD,"29"" Blown Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6166,6400
